id,cleaned_text,label,label_numeric
1160,gaboleh tanggung ydh tanggung financial biaya hidupin mahal nama jga pgn baik anak jgn bebanin,not_hate_speech,0
1161,bal masuk wilayah timur indonesia ramai timur kuliah jawa sewa kost tinggal angkat jawa timur jawa usir rusuh taat atur racist malydg no,hate_speech,1
1162,jaman org teladan muda etika org kalah org mayoritas pimpin peduli kpd tambah muncul ecommerce susah cari saing ketat,not_hate_speech,0
1163,capek mental mampir kos makan ngasih,not_hate_speech,0
1164,cina bandar,not_hate_speech,0
1165,papua asli papua pulung sda limpah bantu sejahtera otonomi khusus papua pengaruh,not_hate_speech,0
1166,tingkat kualitas didik pemkab yahukimo sedia asrama mahasiswa,not_hate_speech,0
1167,yeahhhh,not_hate_speech,0
1168,gra gara bingung gimana sndirian anj egois nikah umur biar muda panjanh umur ngomongin tinggal anj,hate_speech,1
1169,result ohio result shio menang,not_hate_speech,0
1170,kafir go blok kalian bentuk pesawat salib sj sesat manusia jdkan tuhan berak kentut dll spiderman lbh tuhanmuibunya tuhan jdkan tuhan anak br sembah,hate_speech,1
1171,iya jijik sunda adat aya wae neangan piduiteun teh lapar wae kana mah teu nilep tina piknik kota cari jalan kutip beak dengkak larang eh nyari bisnis,not_hate_speech,0
1172,ratus khalifah kuasa lebanon turky palestina iraq mesir zaman nabi masuk islam timur jaga pemegangkuncigereja yerusalem turun muslim baikbaik,not_hate_speech,0
1173,si katena gagal intropeksi didik yaaaa,hate_speech,1
1174,cina beda lawan,not_hate_speech,0
1175,pn,not_hate_speech,0
1176,ken ngapain jadiin investasi bruh sadar beting endingnya urus nyusahin,hate_speech,1
1177,menkomdigi bentuk tim internal benah tata kelola proyek pusat data,not_hate_speech,0
1178,org g wang leehom,not_hate_speech,0
1179,susah si emg me as nutritionist to my bebal patients pakbu poko sampe ketemu better renti mah renti kaga at least i ve tried,not_hate_speech,0
1180,langsung lebaran coach justin maaf coach si taktik,not_hate_speech,0
1181,plis pray to god nafkahin bela kerja dzalim bales instansi urus,not_hate_speech,0
1182,ayam gepreknya masbro pas sampe provinsi tinggal paruh pas sampe bupati alhamdulillah sampe desa tinggal aroma,not_hate_speech,0
1183,jiakakakak keluar hari kapita rb org tolak subsidi ngekostngontrak abadi ngikut mertua,not_hate_speech,0
1184,islam ayat iqro bacalahmanusia akal pikir cari kebenaranketika ny warna beda islam baliq harus iqro gali ilmu benar,not_hate_speech,0
1185,ueui i am the world post bahas tolong responnya depok jawa timur,not_hate_speech,0
1186,tim gabung bpbd polsek koramil pmi hasil evakuasi jasad pria temu ambang muara pantai pancer door kabupaten pacitan jawa timur selasa,not_hate_speech,0
1187,rezeki arah weton kepung kaya primbon jawa,not_hate_speech,0
1188,cap lesbi omong,not_hate_speech,0
1189,mode hemat mode loyo,not_hate_speech,0
1190,hercules umur gelimang dosa tobat akhir cari dosa tukang gebuk,hate_speech,1
1191,wkwkwkwk dl smpe rd acc th acc dl jaman beda bertemen sp skg saring sampe rd th acc ak dh lp pass lapuk tinggal nd acc ak followingnya artis cina korea thailand,not_hate_speech,0
1192,ribut,not_hate_speech,0
1193,astaghfirullah tobat pakk takut allah siksa ngeri siksa neraka mahal dahsyat sakit ayoo banyak tingkah jabat ajal dekat,not_hate_speech,0
1194,huhuhuuu syediii bcs tementemen ku ngucapin yaa gimana yaa umur harga raya ulangtahun istimewa,not_hate_speech,0
1195,umur susah skrng sulit jagain bayi gampang ngewe ngewe bilah kondom pakai selotip pakai usahain crot mulut crot silit,hate_speech,1
1196,imo banyak kenal islam sholat allahortu lupa ajar esensi ibadah lupa ajar tauhid anak sholat allah sholat wajib dsb,not_hate_speech,0
1197,hoya purpureofusca kenal lilinlilinan ungu bunga lilin coklat ungu spesies endemik indonesia tumbuh alami hutan hujan tropis jawa sumatra pulau sunda tumbuh epifit tempel batang,not_hate_speech,0
1198,ngolokin perempuan dokter lonte lonte kasihan,hate_speech,1
1199,gin ras koarkoar jarah toko cina demo kemaren lol,hate_speech,1
1200,puncak pas isilopnya dateng si anj markus cok ngebuat tai bener anying manusia woiiii pas isilopnya nembakin pistol kena tembak,hate_speech,1
1201,kepsek otak ngapain diposting group malu org murid,hate_speech,1
1202,btw menye banyak gen z sma mah ortunya millenial or keras dik beda anak masuk sd kental healthnya jaga,not_hate_speech,0
1203,gila si selingkuh umur anak,hate_speech,1
1204,nangkep dijodohin wkwkwk jawa barat demen haha kejar mimpi,not_hate_speech,0
1205,hmmm tutup mata susah papua dalam lupa juang hakhaknya kembang,not_hate_speech,0
1206,still hormat hormat ngingetin dik pakai sopan thats it adab mudakedudukannya rendah tuarendah protes arah,not_hate_speech,0
1207,najis ngtwit bgni,hate_speech,1
1208,ular hewan media bawa awas bentuk tanggung jaga aman hayati dukung upaya lestari satwa liar,not_hate_speech,0
1209,pensiun sadar pensiun,not_hate_speech,0
1210,buljer ngapain bawa durian beli makan tumben bule doyan durenatau bonyokin wajah rupawan aiku emg mo nyobain temu jawa enemy,hate_speech,1
1211,temu tas wanita asli selempang bahu las premium sapi leather cindy lndy blibli diskon harga rp dapat shopee,not_hate_speech,0
1212,guys pas kuliah normal ipad ken bel pakai gamau ngeberatin org plsplspslsplsplspls,not_hate_speech,0
1213,tanggung mikirin anak fokus sadar tanggung,not_hate_speech,0
1214,grogi kali banding peran utama kembang ajar pantau orangtuanya,not_hate_speech,0
1215,bom chimon pas loading,not_hate_speech,0
1216,umur cobain obat cina obat batuk,not_hate_speech,0
1217,rumah wisata caci maki sibuk medsos,not_hate_speech,0
1218,eh shin soukoku ngelawan aki aki yah s backstory fyodor s jir plot armor,hate_speech,1
1219,ngeprotect gin mah lepas tangan biar jera egois karir runtuh biarin lindung,hate_speech,1
1220,ueuie e e w wajib e e e e i just wanna depok jawa timur jawa samping tutup alamat aplikasi dipisahka mah,not_hate_speech,0
1221,full durasi,not_hate_speech,0
1222,knpe sukuna sll sugar daddy au die mah cocok org besok idup alhamdulillah,not_hate_speech,0
1223,bodat paok,hate_speech,1
1224,ngebandingin beda aspek mana contoh makan full makan real food sehat konsumsi serba instan kandung,not_hate_speech,0
1225,salary on the st let s invest live lavishly salary on the th electricity or instant noodles gaji muda gaji tolong lampu token,not_hate_speech,0
1226,la benda no wonder kucar kacir puak dinosaurs ler gi duduk banyak amal akhirat umur senja nak tipu,not_hate_speech,0
1227,indonesia sumber alam oknum polos palsu ijazah palsu emas palsu pertamax palsu dll akibat sitolol tolol jujur si main x ribet,hate_speech,1
1228,bli panggil bahasa bal lakilaki tanda hormat tuan kakak bahasa indonesia santai khas bal contoh bli jalan pantai,not_hate_speech,0
1229,bangun talenta digital timur sedia mbg literasi papua,not_hate_speech,0
1230,kasta rendah bumi,not_hate_speech,0
1231,mei senin pagi bunda sagne milf pagiii enak tan iya enak tagih lho iya sayang enak masuk dimemew crrt dalem bair enak,hate_speech,1
1232,eh tololgak pakai occrp loe si bloon keruk konco anaknyagoblok,hate_speech,1
1233,ngegiring opini sesat setananak daftar ugm tahu y ijinin krna y bolehin ngekost,hate_speech,1
1234,ogah nutupin aib org bgtuan ajg najiez aib,hate_speech,1
1235,tropis ajar israel koooh supermarket cek harga pepaya hawa pepaya madu ajar bal ajaada tanam paprika pakai green house kad tani senang undang panen,not_hate_speech,0
1236,gaboleh tanggung ydh tanggung financial biaya hidupin mahal nama jga pgn baik anak jgn bebanin,not_hate_speech,0
1237,bal masuk wilayah timur indonesia ramai timur kuliah jawa sewa kost tinggal angkat jawa timur jawa usir rusuh taat atur racist malydg no,hate_speech,1
1238,jaman org teladan muda etika org kalah org mayoritas pimpin peduli kpd tambah muncul ecommerce susah cari saing ketat,not_hate_speech,0
1239,capek mental mampir kos makan ngasih,not_hate_speech,0
1240,cina bandar,not_hate_speech,0
1241,papua asli papua pulung sda limpah bantu sejahtera otonomi khusus papua pengaruh,not_hate_speech,0
1242,tingkat kualitas didik pemkab yahukimo sedia asrama mahasiswa,not_hate_speech,0
1243,yeahhhh,not_hate_speech,0
1244,gra gara bingung gimana sndirian anj egois nikah umur biar muda panjanh umur ngomongin tinggal anj,hate_speech,1
1245,result ohio result shio menang,not_hate_speech,0
1246,kafir go blok kalian bentuk pesawat salib sj sesat manusia jdkan tuhan berak kentut dll spiderman lbh tuhanmuibunya tuhan jdkan tuhan anak br sembah,hate_speech,1
1247,iya jijik sunda adat aya wae neangan piduiteun teh lapar wae kana mah teu nilep tina piknik kota cari jalan kutip beak dengkak larang eh nyari bisnis,not_hate_speech,0
1248,ratus khalifah kuasa lebanon turky palestina iraq mesir zaman nabi masuk islam timur jaga pemegangkuncigereja yerusalem turun muslim baikbaik,not_hate_speech,0
1249,si katena gagal intropeksi didik yaaaa,hate_speech,1
1250,cina beda lawan,not_hate_speech,0
1251,pn,not_hate_speech,0
1252,ken ngapain jadiin investasi bruh sadar beting endingnya urus nyusahin,hate_speech,1
1253,menkomdigi bentuk tim internal benah tata kelola proyek pusat data,not_hate_speech,0
1254,org g wang leehom,not_hate_speech,0
1255,susah si emg me as nutritionist to my bebal patients pakbu poko sampe ketemu better renti mah renti kaga at least i ve tried,not_hate_speech,0
1256,langsung lebaran coach justin maaf coach si taktik,not_hate_speech,0
1257,plis pray to god nafkahin bela kerja dzalim bales instansi urus,not_hate_speech,0
1258,ayam gepreknya masbro pas sampe provinsi tinggal paruh pas sampe bupati alhamdulillah sampe desa tinggal aroma,not_hate_speech,0
1259,jiakakakak keluar hari kapita rb org tolak subsidi ngekostngontrak abadi ngikut mertua,not_hate_speech,0
1260,islam ayat iqro bacalahmanusia akal pikir cari kebenaranketika ny warna beda islam baliq harus iqro gali ilmu benar,not_hate_speech,0
1261,ueui i am the world post bahas tolong responnya depok jawa timur,not_hate_speech,0
1262,tim gabung bpbd polsek koramil pmi hasil evakuasi jasad pria temu ambang muara pantai pancer door kabupaten pacitan jawa timur selasa,not_hate_speech,0
1263,rezeki arah weton kepung kaya primbon jawa,not_hate_speech,0
1264,cap lesbi omong,not_hate_speech,0
1265,mode hemat mode loyo,not_hate_speech,0
1266,hercules umur gelimang dosa tobat akhir cari dosa tukang gebuk,hate_speech,1
1267,wkwkwkwk dl smpe rd acc th acc dl jaman beda bertemen sp skg saring sampe rd th acc ak dh lp pass lapuk tinggal nd acc ak followingnya artis cina korea thailand,not_hate_speech,0
1268,ribut,not_hate_speech,0
1269,astaghfirullah tobat pakk takut allah siksa ngeri siksa neraka mahal dahsyat sakit ayoo banyak tingkah jabat ajal dekat,not_hate_speech,0
1270,huhuhuuu syediii bcs tementemen ku ngucapin yaa gimana yaa umur harga raya ulangtahun istimewa,not_hate_speech,0
1271,umur susah skrng sulit jagain bayi gampang ngewe ngewe bilah kondom pakai selotip pakai usahain crot mulut crot silit,hate_speech,1
1272,imo banyak kenal islam sholat allahortu lupa ajar esensi ibadah lupa ajar tauhid anak sholat allah sholat wajib dsb,not_hate_speech,0
1273,hoya purpureofusca kenal lilinlilinan ungu bunga lilin coklat ungu spesies endemik indonesia tumbuh alami hutan hujan tropis jawa sumatra pulau sunda tumbuh epifit tempel batang,not_hate_speech,0
1274,ngolokin perempuan dokter lonte lonte kasihan,hate_speech,1
1275,gin ras koarkoar jarah toko cina demo kemaren lol,hate_speech,1
1276,puncak pas isilopnya dateng si anj markus cok ngebuat tai bener anying manusia woiiii pas isilopnya nembakin pistol kena tembak,hate_speech,1
1277,kepsek otak ngapain diposting group malu org murid,hate_speech,1
1278,btw menye banyak gen z sma mah ortunya millenial or keras dik beda anak masuk sd kental healthnya jaga,not_hate_speech,0
1279,gila si selingkuh umur anak,hate_speech,1
1280,nangkep dijodohin wkwkwk jawa barat demen haha kejar mimpi,not_hate_speech,0
1281,hmmm tutup mata susah papua dalam lupa juang hakhaknya kembang,not_hate_speech,0
1282,still hormat hormat ngingetin dik pakai sopan thats it adab mudakedudukannya rendah tuarendah protes arah,not_hate_speech,0
1283,najis ngtwit bgni,hate_speech,1
1284,ular hewan media bawa awas bentuk tanggung jaga aman hayati dukung upaya lestari satwa liar,not_hate_speech,0
1285,pensiun sadar pensiun,not_hate_speech,0
1286,buljer ngapain bawa durian beli makan tumben bule doyan durenatau bonyokin wajah rupawan aiku emg mo nyobain temu jawa enemy,hate_speech,1
1287,temu tas wanita asli selempang bahu las premium sapi leather cindy lndy blibli diskon harga rp dapat shopee,not_hate_speech,0
1288,guys pas kuliah normal ipad ken bel pakai gamau ngeberatin org plsplspslsplsplspls,not_hate_speech,0
1289,tanggung mikirin anak fokus sadar tanggung,not_hate_speech,0
1290,grogi kali banding peran utama kembang ajar pantau orangtuanya,not_hate_speech,0
1291,bom chimon pas loading,not_hate_speech,0
1292,umur cobain obat cina obat batuk,not_hate_speech,0
1293,rumah wisata caci maki sibuk medsos,not_hate_speech,0
1294,eh shin soukoku ngelawan aki aki yah s backstory fyodor s jir plot armor,hate_speech,1
1295,ngeprotect gin mah lepas tangan biar jera egois karir runtuh biarin lindung,hate_speech,1
1296,ueuie e e w wajib e e e e i just wanna depok jawa timur jawa samping tutup alamat aplikasi dipisahka mah,not_hate_speech,0
1297,full durasi,not_hate_speech,0
1298,knpe sukuna sll sugar daddy au die mah cocok org besok idup alhamdulillah,not_hate_speech,0
1299,bodat paok,hate_speech,1
1300,ngebandingin beda aspek mana contoh makan full makan real food sehat konsumsi serba instan kandung,not_hate_speech,0
1301,salary on the st let s invest live lavishly salary on the th electricity or instant noodles gaji muda gaji tolong lampu token,not_hate_speech,0
1302,la benda no wonder kucar kacir puak dinosaurs ler gi duduk banyak amal akhirat umur senja nak tipu,not_hate_speech,0
1303,indonesia sumber alam oknum polos palsu ijazah palsu emas palsu pertamax palsu dll akibat sitolol tolol jujur si main x ribet,hate_speech,1
1304,bli panggil bahasa bal lakilaki tanda hormat tuan kakak bahasa indonesia santai khas bal contoh bli jalan pantai,not_hate_speech,0
1305,bangun talenta digital timur sedia mbg literasi papua,not_hate_speech,0
1306,kasta rendah bumi,not_hate_speech,0
1307,mei senin pagi bunda sagne milf pagiii enak tan iya enak tagih lho iya sayang enak masuk dimemew crrt dalem bair enak,hate_speech,1
1308,eh tololgak pakai occrp loe si bloon keruk konco anaknyagoblok,hate_speech,1
1309,ngegiring opini sesat setananak daftar ugm tahu y ijinin krna y bolehin ngekost,hate_speech,1
1310,ogah nutupin aib org bgtuan ajg najiez aib,hate_speech,1
1311,tropis ajar israel koooh supermarket cek harga pepaya hawa pepaya madu ajar bal ajaada tanam paprika pakai green house kad tani senang undang panen,not_hate_speech,0
1312,gaboleh tanggung ydh tanggung financial biaya hidupin mahal nama jga pgn baik anak jgn bebanin,not_hate_speech,0
1313,bal masuk wilayah timur indonesia ramai timur kuliah jawa sewa kost tinggal angkat jawa timur jawa usir rusuh taat atur racist malydg no,hate_speech,1
1314,jaman org teladan muda etika org kalah org mayoritas pimpin peduli kpd tambah muncul ecommerce susah cari saing ketat,not_hate_speech,0
1315,capek mental mampir kos makan ngasih,not_hate_speech,0
1316,cina bandar,not_hate_speech,0
1317,papua asli papua pulung sda limpah bantu sejahtera otonomi khusus papua pengaruh,not_hate_speech,0
1318,tingkat kualitas didik pemkab yahukimo sedia asrama mahasiswa,not_hate_speech,0
1319,yeahhhh,not_hate_speech,0
1320,gra gara bingung gimana sndirian anj egois nikah umur biar muda panjanh umur ngomongin tinggal anj,hate_speech,1
1321,result ohio result shio menang,not_hate_speech,0
1322,kafir go blok kalian bentuk pesawat salib sj sesat manusia jdkan tuhan berak kentut dll spiderman lbh tuhanmuibunya tuhan jdkan tuhan anak br sembah,hate_speech,1
1323,iya jijik sunda adat aya wae neangan piduiteun teh lapar wae kana mah teu nilep tina piknik kota cari jalan kutip beak dengkak larang eh nyari bisnis,not_hate_speech,0
